member_no,ffp_date,load_time,flight_count,sum_yr_1,sum_yr_2,seg_km_sum,last_to_end,avg_discount
70,2010/8/2,2014/3/31,27,14571,8519,25431,25,0.796802721
4471,2010/1/27,2014/3/31,28,4675,11186,44878,22,0.451488703
46347,2008/7/8,2014/3/31,25,10661,9435,29474,99,0.687415688
7601,2010/8/4,2014/3/31,24,8210,9644,35782,15,0.566131575
10681,2012/5/1,2014/3/31,24,3025,17710,28463,15,0.711689211
51832,2012/10/27,2014/3/31,23,1543,15818,26090,42,0.7762844
4203,2009/12/23,2014/3/31,43,15271,12846,30777,2,0.658059265
33640,2012/6/8,2014/3/31,5,12215,0,25564,66,0.792102175
55125,2007/2/1,2014/3/31,32,12086,10842,23308,37,0.868759653
50765,2011/10/17,2014/3/31,29,560,13287,26310,18,0.769584569
6447,2012/8/9,2014/3/31,11,7726,8189,21138,107,0.957810578
49500,2009/12/3,2014/3/31,17,7905,9135,30929,16,0.654601507
42523,2012/5/13,2014/3/31,22,12073,6405,22875,84,0.88506929
4730,2010/10/15,2014/3/31,10,2625,12689,14050,28,1.440907473
15888,2012/9/5,2014/3/31,21,3814,12887,31540,26,0.641759353
4481,2010/4/22,2014/3/31,15,8657,10717,26449,3,0.765163144
9188,2007/10/30,2014/3/31,23,6792,12017,31605,51,0.640192691
42379,2012/3/22,2014/3/31,20,3456,1398,27715,132,0.729941548
10314,2009/10/11,2014/3/31,19,10520,4981,31731,19,0.637539
5571,2011/4/28,2014/3/31,16,5119,9936,42756,106,0.473119562
48544,2008/11/14,2014/3/31,18,8143,9526,32587,64,0.620735876
10386,2010/7/25,2014/3/31,15,8465,5880,30242,108,0.668846968
20672,2007/7/10,2014/3/31,17,12661,4868,26078,264,0.775624664
13601,2010/9/26,2014/3/31,26,15422,3993,30834,67,0.655986898
17579,2011/10/24,2014/3/31,9,6410,8685,23872,107,0.847006954
50706,2012/1/10,2014/3/31,15,10373,6555,27288,18,0.740894166
60635,2012/6/24,2014/3/31,28,10072,7877,24908,22,0.811659306
11025,2005/1/23,2014/3/31,16,9435,8504,29084,140,0.695021661
35237,2013/1/1,2014/3/31,27,0,20583,23960,31,0.843654007
8683,2008/3/7,2014/3/31,19,6938,9972,30333,67,0.666384466
27859,2006/8/7,2014/3/31,20,10586,8567,25998,23,0.777317871
48024,2009/10/30,2014/3/31,14,6952,9375,27294,28,0.740408148
7110,2013/1/15,2014/3/31,19,1776,14942,25259,13,0.799975058
62089,2009/7/13,2014/3/31,13,5255,12270,31058,108,0.650601133
586,2005/8/2,2014/3/31,16,5054,13081,25544,36,0.790811932
12242,2008/8/3,2014/3/31,15,1940,16690,30070,1,0.671759228
5329,2011/8/18,2014/3/31,19,12769,3017,31313,128,0.645060518
30265,2008/8/12,2014/3/31,18,13595,5275,25279,66,0.79901341
33343,2012/5/17,2014/3/31,14,4880,6665,23037,28,0.876588531
39560,2008/10/10,2014/3/31,28,11372,8408,28510,12,0.708293932
22980,2010/1/1,2014/3/31,14,8100,6203,35301,135,0.572031954
35560,2006/7/12,2014/3/31,15,0,4035,25661,87,0.786909707
35919,2006/9/22,2014/3/31,20,5965,7021,29495,5,0.684598407
23416,2011/7/29,2014/3/31,27,16135,2145,37411,213,0.539681644
57768,2008/12/5,2014/3/31,24,11572,0,24733,145,0.816291594
52589,2009/9/24,2014/3/31,26,7630,13165,24901,16,0.810634111
46460,2009/10/19,2014/3/31,2,7420,0,24464,518,0.825
24140,2011/12/7,2014/3/31,18,5888,5639,29376,19,0.686830406
11494,2007/9/1,2014/3/31,17,11644,5023,32649,2,0.617975436
47764,2007/8/31,2014/3/31,15,3904,13507,23446,12,0.86050627
21506,2008/8/5,2014/3/31,17,10682,7522,32146,46,0.627617433
37167,2007/3/5,2014/3/31,17,4186,2628,23928,154,0.843062103
54233,2011/9/24,2014/3/31,25,7418,10272,22933,21,0.879610605
49314,2010/11/23,2014/3/31,22,11517,6188,27253,36,0.740169156
57207,2008/9/15,2014/3/31,11,6260,11113,20310,30,0.993145249
41060,2011/4/21,2014/3/31,18,4896,9716,22935,28,0.879379115
27912,2006/9/23,2014/3/31,24,7771,6512,29502,13,0.683607213
11965,2008/4/20,2014/3/31,29,12790,5276,28285,32,0.71298957
3307,2008/10/25,2014/3/31,26,11392,9923,24220,61,0.832616433
52575,2013/1/10,2014/3/31,19,1601,14569,28754,1,0.701277387
20564,2007/6/4,2014/3/31,25,10552,4418,24733,3,0.815211256
5690,2012/1/15,2014/3/31,16,11933,7821,19673,56,1.024865043
53753,2008/5/24,2014/3/31,23,6860,10840,28318,4,0.71196165
49696,2010/6/29,2014/3/31,13,5260,9221,22931,107,0.879147878
4502,2011/1/9,2014/3/31,20,12279,2646,26660,116,0.756165791
1378,2010/3/19,2014/3/31,17,5810,10993,28581,31,0.70531437
10382,2010/7/20,2014/3/31,9,8741,9185,25358,199,0.794865526
12964,2009/4/29,2014/3/31,16,9499,1456,23718,9,0.849814487
14906,2011/9/24,2014/3/31,20,11843,6894,31148,4,0.64705278
45887,2006/9/20,2014/3/31,26,5272,13827,36114,6,0.558064463
55786,2012/5/12,2014/3/31,15,8056,9118,29754,24,0.67730322
8374,2011/12/20,2014/3/31,24,8179,9781,27146,7,0.742303839
59408,2011/6/15,2014/3/31,14,8165,9180,23836,43,0.845253818
2384,2005/11/9,2014/3/31,27,7260,10620,27463,1,0.733549867
46480,2010/5/28,2014/3/31,20,13727,6313,25047,8,0.804196111
34137,2013/2/15,2014/3/31,24,960,17297,23028,101,0.874701233
38034,2004/12/26,2014/3/31,27,5159,6029,33970,5,0.592937592
47974,2008/7/5,2014/3/31,17,5921,12835,25605,5,0.786613161
34008,2012/12/25,2014/3/31,18,3195,17180,17462,37,1.153374184
33535,2012/6/1,2014/3/31,17,3238,9471,35610,36,0.565572592
59592,2011/5/24,2014/3/31,33,11311,10670,23756,35,0.847739518
23001,2010/12/15,2014/3/31,28,9085,9753,31700,4,0.635205047
53490,2006/6/19,2014/3/31,21,9279,9686,25725,79,0.782711759
47476,2007/2/28,2014/3/31,20,13751,2463,22622,13,0.890045973
47630,2005/7/12,2014/3/31,21,7269,9202,36044,10,0.558492953
543,2005/11/20,2014/3/31,22,10082,8124,24370,1,0.826027493
29168,2005/4/22,2014/3/31,25,14120,6496,30820,38,0.653091823
26267,2013/1/26,2014/3/31,20,0,17154,25572,19,0.786880964
43090,2012/10/21,2014/3/31,12,4389,10821,32405,185,0.620954482
62257,2009/10/10,2014/3/31,17,4801,6622,38449,16,0.523334547
22950,2010/11/22,2014/3/31,10,6115,13387,16968,49,1.185784418
47185,2005/3/20,2014/3/31,23,12851,5789,24138,20,0.833339962
8454,2005/11/5,2014/3/31,17,12715,5020,25389,159,0.79227185
36345,2012/3/1,2014/3/31,20,12038,5624,31077,164,0.647253596
37645,2012/1/19,2014/3/31,22,3210,1991,30490,110,0.659705805
44922,2006/3/23,2014/3/31,20,6191,7985,33606,6,0.598446706
18003,2006/4/4,2014/3/31,9,3244,12139,31513,34,0.638189001
34016,2012/10/29,2014/3/31,16,14618,4004,31153,216,0.645508298
37462,2010/9/6,2014/3/31,21,9101,8859,29832,72,0.674064092
52116,2012/10/31,2014/3/31,12,964,14367,36353,109,0.553132066
10568,2011/10/23,2014/3/31,22,1350,4484,26991,22,0.744960913
3761,2009/4/12,2014/3/31,10,715,13164,25622,111,0.784677621
44425,2011/1/29,2014/3/31,12,12044,2568,28813,147,0.69771735
2311,2005/8/30,2014/3/31,16,2380,15266,29348,38,0.684955022
51688,2012/7/1,2014/3/31,23,10642,20255,36598,11,0.549173725
3348,2008/6/12,2014/3/31,15,8229,7904,27146,90,0.740339277
6437,2012/6/12,2014/3/31,25,5630,8370,25097,12,0.800757461
6269,2012/6/27,2014/3/31,29,10595,9772,28083,3,0.715450272
11496,2007/9/10,2014/3/31,12,11945,4570,24208,88,0.829921927
43054,2012/10/31,2014/3/31,25,10742,9809,26995,3,0.744218189
47785,2007/11/10,2014/3/31,14,11448,5959,18106,43,1.10949409
41004,2012/3/29,2014/3/31,10,19552,0,26430,563,0.76
49492,2009/12/16,2014/3/31,13,3856,11567,27444,35,0.731867804
22660,2010/4/14,2014/3/31,15,7731,10991,26480,50,0.758450151
39776,2009/8/12,2014/3/31,26,9355,8869,33623,29,0.597304524
4534,2010/11/5,2014/3/31,17,0,13412,25934,29,0.774346418
2060,2005/1/5,2014/3/31,19,3023,11493,33273,35,0.603449043
20980,2007/12/15,2014/3/31,14,5231,13041,19781,18,1.014962338
41532,2012/1/23,2014/3/31,31,21740,0,21100,376,0.951459716
46528,2010/10/24,2014/3/31,9,5820,10003,13922,119,1.441999713
34897,2012/5/16,2014/3/31,17,9067,4494,29081,11,0.690288505
20935,2007/11/21,2014/3/31,25,7696,9422,29554,8,0.679232253
23113,2011/11/14,2014/3/31,24,4557,12573,29532,62,0.679730123
41218,2011/4/18,2014/3/31,20,8648,9289,27029,185,0.742664176
55892,2012/6/20,2014/3/31,17,8477,10885,28528,142,0.70355265
51005,2012/1/22,2014/3/31,14,9532,11600,26334,44,0.762142857
8940,2008/10/16,2014/3/31,32,2093,8838,39168,5,0.512406812
39162,2008/7/23,2014/3/31,30,13180,5374,35480,25,0.565663191
33090,2012/1/3,2014/3/31,3,6150,2200,30408,34,0.66
17387,2009/4/28,2014/3/31,23,738,15139,38158,19,0.525849887
56161,2005/3/2,2014/3/31,9,8435,7690,19370,39,1.035875581
1869,2012/12/4,2014/3/31,24,7761,9484,29696,29,0.675525323
53402,2011/3/16,2014/3/31,21,4275,3442,40245,118,0.498390856
14488,2012/3/19,2014/3/31,11,17419,9220,23750,80,0.844432
44650,2006/9/2,2014/3/31,12,5110,12010,20237,179,0.991004101
15070,2012/10/25,2014/3/31,24,3843,15399,26818,2,0.747732866
28705,2012/3/31,2014/3/31,24,1460,10696,26899,31,0.745335514
26801,2007/12/17,2014/3/31,26,7393,7813,25215,2,0.795003371
62794,2007/7/17,2014/3/31,25,9819,7879,23440,62,0.855072952
25805,2009/2/3,2014/3/31,24,14942,3273,22340,37,0.897107431
7389,2013/3/20,2014/3/31,24,1125,17675,30212,7,0.663340064
36770,2006/7/18,2014/3/31,25,2628,16545,25219,9,0.794607241
59430,2012/8/18,2014/3/31,12,11325,6250,27864,3,0.719166667
43391,2013/2/25,2014/3/31,17,4937,12353,31699,26,0.631819616
11256,2005/7/31,2014/3/31,16,9311,8959,32278,143,0.620430944
19330,2007/3/20,2014/3/31,26,9519,9897,33356,73,0.600341168
13001,2008/12/16,2014/3/31,15,5954,12118,23351,149,0.857558991
56122,2005/1/4,2014/3/31,24,7475,11134,30363,6,0.659505978
31260,2009/9/16,2014/3/31,15,10674,3330,31909,111,0.627537999
31305,2010/7/1,2014/3/31,9,12910,4437,16891,41,1.185457936
57847,2011/2/5,2014/3/31,22,5386,13088,26270,23,0.762137419
4572,2010/4/12,2014/3/31,12,2115,9010,18407,64,1.087561254
10620,2012/2/5,2014/3/31,22,5338,12236,27517,57,0.727478286
21730,2008/11/18,2014/3/31,20,7705,9972,26004,6,0.769805415
7329,2013/1/16,2014/3/31,26,3806,14949,26864,12,0.7450912
4873,2010/9/28,2014/3/31,15,10845,4182,31381,22,0.637766164
29471,2007/6/7,2014/3/31,21,12311,4196,29770,109,0.672238495
19140,2006/12/11,2014/3/31,16,12869,4514,27944,30,0.716109004
9810,2006/9/18,2014/3/31,24,11264,8604,23443,36,0.853549034
12696,2009/8/13,2014/3/31,18,690,16422,23920,19,0.836444398
379,2012/5/29,2014/3/31,21,10233,8949,29931,170,0.66829441
53668,2006/10/13,2014/3/31,24,8823,6380,24508,81,0.816123307
60226,2011/12/16,2014/3/31,16,7693,7734,18372,150,1.088276181
3808,2010/7/22,2014/3/31,26,17551,5151,24901,88,0.802886631
43582,2013/3/21,2014/3/31,12,723,13663,45430,64,0.440016069
55848,2012/7/28,2014/3/31,19,11850,8131,22563,111,0.885937154
55072,2006/12/4,2014/3/31,20,9296,9422,22963,32,0.870448548
12642,2008/10/23,2014/3/31,16,8689,11464,27245,26,0.73361681
56146,2005/2/9,2014/3/31,19,14400,5159,24852,254,0.804210526
24052,2011/12/26,2014/3/31,34,12384,6683,30388,28,0.65766421
7746,2010/11/4,2014/3/31,32,13717,5200,24869,39,0.803495919
15150,2011/11/17,2014/3/31,25,3185,15403,25300,4,0.789776285
8603,2006/11/5,2014/3/31,18,10673,5568,31922,10,0.625923814
17602,2006/1/2,2014/3/31,24,12360,8170,21237,46,0.940809436
45889,2006/9/8,2014/3/31,18,10080,8004,28778,119,0.694229967
20136,2004/12/8,2014/3/31,15,9384,8546,24759,6,0.806855285
54352,2011/11/7,2014/3/31,16,9043,8578,23046,74,0.866770806
57287,2008/9/22,2014/3/31,20,3809,8542,25067,13,0.796823314
7447,2013/3/24,2014/3/31,4,7200,3220,24342,156,0.820478186
9341,2012/6/13,2014/3/31,12,3150,15884,14237,53,1.402778675
49110,2009/1/16,2014/3/31,22,9830,8567,29052,12,0.687311029
28440,2010/6/14,2014/3/31,17,4703,13970,25336,30,0.788079018
5107,2011/2/26,2014/3/31,29,4444,12885,25524,43,0.782150133
21111,2011/3/25,2014/3/31,22,9206,9428,25165,46,0.793287105
52320,2012/12/14,2014/3/31,11,7147,8895,30250,68,0.659870413
59758,2011/11/17,2014/3/31,21,13985,3983,32113,272,0.621569458
51465,2012/5/11,2014/3/31,27,930,3923,28698,20,0.695461356
860,2006/9/14,2014/3/31,23,5188,13520,27183,2,0.734161424
38656,2007/9/12,2014/3/31,20,7030,9380,23542,24,0.84745731
11961,2008/4/9,2014/3/31,24,9730,8534,29684,156,0.672077213
17366,2011/10/11,2014/3/31,22,11165,6604,25812,14,0.772875019
13616,2012/7/18,2014/3/31,38,19951,0,25428,391,0.784503303
50220,2011/4/30,2014/3/31,19,7980,10551,28970,20,0.688558854
9323,2012/4/17,2014/3/31,20,7281,11492,25607,11,0.778963565
6081,2011/11/19,2014/3/31,10,9662,5426,30416,31,0.655784456
22652,2010/4/15,2014/3/31,38,6329,14435,32749,8,0.608962411
53128,2012/8/20,2014/3/31,14,0,17113,29074,19,0.685912499
47111,2004/12/12,2014/3/31,15,4540,12458,32459,16,0.614303891
18797,2006/4/25,2014/3/31,22,7802,8919,28172,23,0.707780065
42238,2012/1/25,2014/3/31,15,11826,5186,29366,95,0.678994075
58648,2010/4/28,2014/3/31,15,7820,9801,26967,42,0.739372937
51845,2012/10/6,2014/3/31,14,2272,12045,27054,20,0.736968286
4851,2012/8/30,2014/3/31,14,21519,3746,22551,39,0.883908918
56069,2004/11/11,2014/3/31,15,5169,11872,25511,77,0.781241817
51263,2012/5/23,2014/3/31,17,13286,6007,25798,95,0.772499806
30052,2008/3/12,2014/3/31,23,11864,8244,28389,8,0.701959562
3926,2008/12/22,2014/3/31,19,7799,10182,30842,166,0.646089424
12373,2008/9/9,2014/3/31,21,9029,9086,28040,44,0.710599857
47629,2007/9/24,2014/3/31,27,5963,13529,24161,37,0.824596664
44582,2006/2/19,2014/3/31,33,11043,10685,21207,61,0.939453954
32606,2011/8/29,2014/3/31,22,11776,7718,28776,5,0.692272727
26733,2007/2/28,2014/3/31,29,10566,9272,26766,88,0.744217664
59997,2012/10/24,2014/3/31,6,9120,3712,20200,153,0.986082178
47758,2007/11/15,2014/3/31,14,8461,9117,27161,72,0.733272339
43968,2011/9/5,2014/3/31,23,3266,2006,26510,34,0.751107507
12249,2008/5/11,2014/3/31,16,6378,11645,26062,59,0.764011971
34745,2012/5/25,2014/3/31,14,10170,7814,28910,8,0.688673815
11946,2008/2/18,2014/3/31,18,7194,9867,27685,27,0.719141774
41279,2011/4/27,2014/3/31,9,14610,3574,13386,202,1.487312864
16600,2013/1/17,2014/3/31,30,7570,25997,18220,4,1.092659715
45191,2011/1/13,2014/3/31,20,10906,7697,23492,24,0.847341223
47360,2005/8/24,2014/3/31,17,6037,12252,26646,105,0.746999925
22708,2010/10/10,2014/3/31,16,8445,10353,16483,4,1.207533823
39625,2008/9/10,2014/3/31,22,7241,11328,27123,143,0.733801939
22015,2009/1/25,2014/3/31,26,1750,16363,29530,2,0.673907552
6796,2012/8/14,2014/3/31,30,8411,12033,26872,24,0.740485636
52861,2010/10/24,2014/3/31,20,6319,6880,28441,5,0.699573503
54768,2006/3/24,2014/3/31,23,14076,4123,35610,344,0.558649256
49739,2010/8/7,2014/3/31,28,11961,8916,24584,155,0.809152294
58483,2010/6/4,2014/3/31,31,12714,7406,32141,148,0.618900159
18733,2006/3/5,2014/3/31,19,5645,12635,31176,9,0.638050423
2097,2005/2/1,2014/3/31,24,10941,8042,30568,14,0.65072854
42918,2012/8/10,2014/3/31,13,5285,12374,22648,30,0.878169375
62102,2012/8/12,2014/3/31,16,14977,2880,24343,172,0.816997905
47538,2007/10/9,2014/3/31,4,13537,12556,20793,297,0.956457943
21887,2010/2/28,2014/3/31,20,9135,9646,27730,137,0.717073206
23896,2012/8/29,2014/3/31,15,3765,14333,24379,74,0.815537143
58977,2010/11/5,2014/3/31,9,13883,5415,16968,332,1.171608322
16908,2010/11/7,2014/3/31,21,8702,5187,26121,64,0.761042073
23962,2012/12/30,2014/3/31,11,8860,20630,23150,27,0.858666523
52230,2010/2/11,2014/3/31,22,4496,4881,25918,106,0.766914885
57322,2008/1/7,2014/3/31,16,7604,5481,23687,8,0.839081353
20407,2005/9/16,2014/3/31,4,0,35288,18865,19,1.053529817
1081,2007/3/14,2014/3/31,25,7718,10748,35542,4,0.559191942
9350,2012/7/1,2014/3/31,26,0,19476,25592,1,0.776598937
2614,2007/8/26,2014/3/31,20,7071,1600,26424,105,0.752120799
44431,2011/5/25,2014/3/31,6,7975,6986,21918,69,0.906666667
56584,2007/5/19,2014/3/31,17,14047,3831,25754,122,0.77161606
18489,2012/3/29,2014/3/31,31,6215,13821,29319,2,0.677707971
54678,2006/3/1,2014/3/31,16,9403,7168,30855,74,0.643806514
58095,2009/3/2,2014/3/31,15,7842,9646,28162,4,0.705357574
15060,2011/12/5,2014/3/31,6,1859,10414,31001,41,0.640742879
17223,2011/8/26,2014/3/31,15,1275,15927,23444,2,0.847279474
10920,2013/2/12,2014/3/31,18,0,15171,30892,3,0.642972291
61127,2012/10/8,2014/3/31,10,3124,11790,33260,29,0.597194227
37656,2012/1/28,2014/3/31,32,6878,13697,27776,4,0.714990279
49518,2010/12/22,2014/3/31,18,8767,8717,22064,163,0.900044869
29184,2005/5/15,2014/3/31,19,6461,11176,28658,60,0.692949613
19192,2007/2/4,2014/3/31,10,15450,9181,14496,10,1.369922047
37352,2009/8/10,2014/3/31,17,3920,1723,23682,1,0.838512795
17315,2011/7/19,2014/3/31,21,10457,6770,25478,3,0.779382212
10067,2007/3/20,2014/3/31,20,9134,10691,23939,94,0.829373407
20510,2007/4/12,2014/3/31,26,7826,10845,29639,11,0.669862344
5779,2012/9/4,2014/3/31,10,4755,8322,24052,114,0.82540454
34042,2012/12/17,2014/3/31,14,7531,6335,31111,44,0.638112886
26753,2007/7/19,2014/3/31,19,4230,13380,25235,27,0.786691104
35121,2009/10/18,2014/3/31,13,7942,8238,29135,13,0.681346147
54791,2006/6/7,2014/3/31,16,7469,7615,33070,99,0.600271243
13884,2010/10/25,2014/3/31,14,13831,3744,25561,343,0.776605375
47747,2007/10/9,2014/3/31,9,9025,6651,14413,222,1.377242767
46628,2011/7/10,2014/3/31,23,10840,7389,29055,19,0.683190845
44985,2006/12/1,2014/3/31,23,3210,8170,41668,4,0.476375876
53316,2010/5/1,2014/3/31,26,10623,6969,24837,73,0.799031687
24259,2011/12/22,2014/3/31,18,10763,6380,22592,9,0.878423778
58121,2009/4/22,2014/3/31,24,7777,5996,28137,18,0.705284501
23739,2011/11/26,2014/3/31,18,8543,7391,23844,7,0.832211038
56942,2008/1/13,2014/3/31,26,14825,6019,26015,175,0.762756871
27327,2011/7/12,2014/3/31,21,16067,1344,31570,236,0.628467849
46568,2011/1/25,2014/3/31,25,5741,15349,26036,10,0.762004532
46,2010/1/12,2014/3/31,21,3658,13166,31812,9,0.623630077
626,2006/3/23,2014/3/31,11,1215,17186,14199,37,1.397046271
61067,2012/12/3,2014/3/31,12,4320,14321,13794,49,1.438062201
15289,2011/11/17,2014/3/31,20,10659,5168,34764,101,0.570589978
7420,2013/1/30,2014/3/31,4,7875,0,26840,375,0.738934426
39676,2012/6/21,2014/3/31,10,8983,3520,27930,295,0.71
59241,2012/5/29,2014/3/31,18,12403,4785,28049,90,0.706985989
27722,2006/4/27,2014/3/31,19,11607,6128,29215,156,0.678755434
9807,2006/8/20,2014/3/31,29,5094,15432,25200,4,0.786894444
29211,2005/6/16,2014/3/31,23,510,12648,31789,7,0.623664161
14585,2011/7/22,2014/3/31,15,10578,3266,29363,74,0.67514457
36898,2006/10/23,2014/3/31,16,12583,5355,25879,31,0.765934155
20115,2004/11/16,2014/3/31,25,10652,7571,24718,4,0.80189538
17612,2006/6/9,2014/3/31,12,8787,4666,23667,114,0.837499472
39293,2011/7/18,2014/3/31,18,8768,2965,29167,75,0.67950972
410,2012/8/1,2014/3/31,9,7142,6300,26037,26,0.761111111
52645,2010/6/28,2014/3/31,14,4305,10115,21480,9,0.922564711
25593,2013/3/9,2014/3/31,7,2655,11496,26946,3,0.735404884
14104,2011/4/29,2014/3/31,21,16512,2880,27468,346,0.721428571
44742,2007/8/12,2014/3/31,17,7798,5795,22842,15,0.867524735
9821,2006/10/6,2014/3/31,2,3520,3500,24464,132,0.81
58810,2010/6/27,2014/3/31,2,0,7200,24464,241,0.81
48224,2012/3/12,2014/3/31,16,10423,8123,23803,32,0.832490442
56513,2007/4/20,2014/3/31,15,6346,10904,26529,70,0.746823099
40033,2009/4/16,2014/3/31,22,11411,7629,28579,135,0.693248539
7481,2013/3/1,2014/3/31,23,0,14979,24983,2,0.792990834
6654,2012/6/7,2014/3/31,27,13444,4590,28892,156,0.685497716
10862,2012/12/28,2014/3/31,15,1190,16537,26516,11,0.746901116
41747,2012/5/13,2014/3/31,13,9378,5888,24591,47,0.805280387
28833,2012/8/16,2014/3/31,5,6958,3000,27854,342,0.710890716
26891,2008/11/22,2014/3/31,28,9203,8701,28360,20,0.698205571
57142,2008/4/22,2014/3/31,13,7501,8683,24593,7,0.805125849
20911,2007/12/6,2014/3/31,12,10857,2995,34705,10,0.57043135
44265,2010/9/7,2014/3/31,18,13374,4156,28664,63,0.690610173
45713,2006/5/13,2014/3/31,22,2426,16451,30171,5,0.656101223
49917,2011/1/16,2014/3/31,25,1260,17619,32012,12,0.618362489
59444,2012/3/12,2014/3/31,29,7650,11835,32772,37,0.603989076
43056,2012/11/1,2014/3/31,25,4739,14296,31712,10,0.624130613
8823,2008/11/23,2014/3/31,20,3440,8878,30803,13,0.642536766
56151,2005/1/11,2014/3/31,16,13160,5185,23249,14,0.851301561
30717,2008/9/26,2014/3/31,21,8443,5408,23456,21,0.843749147
36049,2009/11/21,2014/3/31,22,12373,5267,27216,2,0.727084436
11740,2007/10/9,2014/3/31,26,11234,7933,25526,71,0.775212724
32646,2012/7/26,2014/3/31,30,10060,9327,26164,68,0.756295673
30409,2008/7/26,2014/3/31,24,9750,9844,31215,129,0.6339103
54793,2006/6/24,2014/3/31,18,9368,6073,28291,111,0.699380368
46275,2007/6/13,2014/3/31,40,8358,18265,25770,22,0.767769887
58752,2011/4/5,2014/3/31,15,8054,9648,30875,10,0.64078413
14005,2010/12/27,2014/3/31,22,8210,5921,28554,195,0.692854591
46531,2010/11/7,2014/3/31,15,4019,12673,25551,137,0.774145043
35893,2006/4/25,2014/3/31,22,10676,3143,27983,71,0.706856663
20226,2005/3/23,2014/3/31,24,10816,6877,32316,159,0.612049449
47088,2004/12/10,2014/3/31,8,7170,10335,13688,15,1.444979544
57262,2008/7/25,2014/3/31,51,17923,14965,20829,59,0.949529982
39449,2008/9/21,2014/3/31,27,10989,6615,26257,47,0.753107743
51510,2012/7/20,2014/3/31,29,5720,13453,24926,27,0.793300971
15333,2012/4/7,2014/3/31,15,11778,6263,24625,254,0.802994924
42463,2012/8/22,2014/3/31,13,4760,12955,21025,29,0.940419501
61988,2012/11/24,2014/3/31,19,888,12612,25515,9,0.774922986
23048,2010/12/29,2014/3/31,21,6914,11221,32098,57,0.615987289
7873,2011/4/6,2014/3/31,19,1670,2554,27483,43,0.719383983
1798,2012/9/2,2014/3/31,5,10365,0,24043,444,0.822305869
1128,2007/4/15,2014/3/31,33,12076,9211,29663,5,0.666497657
38429,2007/4/19,2014/3/31,19,11397,10677,26056,59,0.758700875
1243,2007/12/27,2014/3/31,7,5100,11985,13769,97,1.435714286
56489,2007/4/9,2014/3/31,21,10879,7401,30136,26,0.655914853
1516,2011/6/13,2014/3/31,19,1100,10038,31104,21,0.635484504
57374,2008/6/21,2014/3/31,18,6010,9075,27318,8,0.723516729
40997,2011/3/21,2014/3/31,19,18874,0,29123,431,0.678633726
4495,2010/1/1,2014/3/31,9,2873,21697,25966,37,0.7610533
58719,2010/8/18,2014/3/31,5,4149,3550,26432,135,0.747590799
7652,2010/3/3,2014/3/31,17,7910,9367,27330,112,0.72292865
38257,2005/8/29,2014/3/31,14,16568,1159,22646,153,0.872450764
12320,2008/6/30,2014/3/31,3,0,7770,25659,261,0.77
29878,2007/12/3,2014/3/31,37,12670,7800,32589,13,0.60625886
49750,2011/4/14,2014/3/31,12,8119,9140,24292,116,0.813270624
18646,2008/9/16,2014/3/31,18,5383,11962,41012,28,0.481688286
15165,2011/12/15,2014/3/31,24,9621,7265,27206,32,0.72604499
13720,2010/7/28,2014/3/31,19,17088,2323,24473,195,0.807080047
10022,2007/2/22,2014/3/31,22,10393,5947,25062,46,0.788100311
43882,2010/10/21,2014/3/31,17,6988,10404,29173,11,0.677036301
18395,2011/7/12,2014/3/31,17,3231,13254,39466,95,0.500412254
53515,2005/12/2,2014/3/31,14,12717,5690,20315,80,0.972011322
